Date,Address,Rate,Amount,Category,Product Name
2025-02-06,"Hetauda, Bagmati",90,90,Flours,"Wheat Flour (Atta, 1kg)"
2025-03-18,"Kathmandu, Bagmati",200,400,Essentials,"Cooking Oil (Sunflower, 1L)"
2024-04-02,"Dharan, Koshi",170,340,Essentials,Jaggery (1kg)
2025-02-11,"Itahari, Koshi",300,600,Beverages,Horlicks (jar)
2025-08-14,"Kathmandu, Bagmati",30,180,Household,Candles (pack)
2024-11-30,"Chitwan, Bagmati",550,1650,Beverages,Tea Leaves (1kg)
2025-05-25,"Biratnagar, Koshi",130,260,Grains & Pulses,"Rice (white, 1kg)"
2024-06-29,"Janakpur, Madhesh",200,600,Grains & Pulses,Moong Dal (1kg)
2024-08-23,"Lalitpur, Bagmati",550,1650,Beverages,Tea Leaves (1kg)
2024-10-28,"Biratnagar, Koshi",150,300,Grains & Pulses,"Chana (Kala Chana, 1kg)"
2024-03-10,"Kathmandu, Bagmati",5,25,Household,Matches (box)
2025-02-02,"Biratnagar, Koshi",240,480,Dairy,Eggs (dozen)
2025-02-22,"Dharan, Koshi",100,300,Grains & Pulses,"Beaten Rice (Chiura, 1kg)"
2025-11-05,"Hetauda, Bagmati",180,360,Flours,Multi-grain Atta (1kg)
2024-05-05,"Dharan, Koshi",240,720,Dairy,Eggs (dozen)
2024-12-26,"Pokhara, Gandaki",105,105,Essentials,Sugar (1kg)
2024-02-19,"Dharan, Koshi",100,300,Spices,Dry Chilies (100g)
2024-08-22,"Chitwan, Bagmati",70,140,Personal Care,Mehendi (200g)
2025-09-09,"Pokhara, Gandaki",500,1500,Vegetables,Bamboo Shoots (1kg)
2024-11-10,"Bhaktapur, Bagmati",150,300,Flours,"Besan (Gram Flour, 1kg)"
2024-11-11,"Itahari, Koshi",180,180,Flours,Multi-grain Atta (1kg)
2024-03-25,"Bhaktapur, Bagmati",50,350,Spices,Chili Powder (100g)
2024-12-31,"Nepalgunj, Lumbini",180,540,Grains & Pulses,Arhar Dal (1kg)
2025-02-08,"Nepalgunj, Lumbini",100,300,Grains & Pulses,"Vermicelli (Sewai, 500g)"
2024-08-19,"Biratnagar, Koshi",25,175,Essentials,Salt (1kg)
2024-11-13,"Hetauda, Bagmati",240,240,Dairy,Eggs (dozen)
2025-07-18,"Janakpur, Madhesh",180,540,Grains & Pulses,Arhar Dal (1kg)
2024-08-15,"Bhaktapur, Bagmati",80,160,Bakery,Bread (loaf)
2024-04-05,"Biratnagar, Koshi",200,200,Dairy,"Local Cheese (Chhurpi, pack)"
2024-05-14,"Butwal, Lumbini",100,100,Grains & Pulses,"Beaten Rice (Chiura, 1kg)"
2025-04-20,"Hetauda, Bagmati",50,50,Snacks,Titaura (pack)
2025-10-17,"Hetauda, Bagmati",200,200,Household,Washing Powder (1kg)
2025-01-17,"Nepalgunj, Lumbini",100,200,Snacks,Puffed Rice (1kg)
2024-02-06,"Kathmandu, Bagmati",50,200,Snacks,Biscuits (pack)
2024-10-23,"Chitwan, Bagmati",50,500,Spices,Chili Powder (100g)
2025-01-06,"Bhaktapur, Bagmati",80,400,Bakery,Bread (loaf)
2024-01-10,"Biratnagar, Koshi",100,100,Vegetables,Onions (1kg)
2025-04-28,"Lalitpur, Bagmati",200,400,Household,Washing Powder (1kg)
2024-12-05,"Bhaktapur, Bagmati",90,270,Flours,"Wheat Flour (Atta, 1kg)"
2025-10-13,"Hetauda, Bagmati",200,600,Grains & Pulses,Moong Dal (1kg)
2025-05-16,"Chitwan, Bagmati",80,560,Personal Care,Toothpaste (100g)
2025-07-24,"Kathmandu, Bagmati",50,50,Personal Care,"Soap (bath, bar)"
2024-03-21,"Chitwan, Bagmati",130,260,Grains & Pulses,"Rice (white, 1kg)"
2024-08-24,"Itahari, Koshi",50,50,Snacks,Biscuits (pack)
2024-10-06,"Dharan, Koshi",100,100,Grains & Pulses,"Beaten Rice (Chiura, 1kg)"
2024-12-25,"Nepalgunj, Lumbini",550,1650,Beverages,Tea Leaves (1kg)
2025-04-05,"Bhaktapur, Bagmati",500,500,Vegetables,Bamboo Shoots (1kg)
2025-06-22,"Bhaktapur, Bagmati",500,500,Vegetables,Bamboo Shoots (1kg)
2025-02-13,"Lalitpur, Bagmati",200,600,Household,Washing Powder (1kg)
2024-08-30,"Bhaktapur, Bagmati",100,300,Spices,Dry Chilies (100g)
2024-09-04,"Lalitpur, Bagmati",105,210,Essentials,Sugar (1kg)
2024-05-27,"Hetauda, Bagmati",40,400,Spices,Turmeric Powder (100g)
2024-12-27,"Janakpur, Madhesh",150,300,Flours,"Besan (Gram Flour, 1kg)"
2025-02-01,"Lalitpur, Bagmati",100,300,Vegetables,Tomatoes (1kg)
2024-12-26,"Biratnagar, Koshi",150,450,Snacks,Peanuts (500g)
2025-05-29,"Itahari, Koshi",120,120,Dairy,Milk (1L)
2025-11-15,"Dharan, Koshi",120,360,Dairy,Milk (1L)
2024-02-28,"Biratnagar, Koshi",180,180,Grains & Pulses,Arhar Dal (1kg)
2024-09-06,"Nepalgunj, Lumbini",1150,2300,Dairy,Ghee (1L)
2025-09-20,"Itahari, Koshi",90,900,Flours,"Wheat Flour (Atta, 1kg)"
2024-06-11,"Chitwan, Bagmati",50,50,Snacks,Titaura (pack)
2024-09-28,"Itahari, Koshi",50,150,Snacks,Biscuits (pack)
2024-11-08,"Pokhara, Gandaki",40,400,Spices,Turmeric Powder (100g)
2024-02-15,"Butwal, Lumbini",300,900,Beverages,Horlicks (jar)
2024-10-15,"Lalitpur, Bagmati",50,200,Spices,Chili Powder (100g)
2024-02-01,"Chitwan, Bagmati",200,200,Grains & Pulses,Moong Dal (1kg)
2024-07-07,"Janakpur, Madhesh",150,450,Flours,"Besan (Gram Flour, 1kg)"
2025-08-09,"Pokhara, Gandaki",150,150,Grains & Pulses,"Chana (Kala Chana, 1kg)"
2025-10-21,"Bhaktapur, Bagmati",80,320,Bakery,Bread (loaf)
2024-10-11,"Itahari, Koshi",50,250,Snacks,Biscuits (pack)
2024-09-20,"Itahari, Koshi",90,810,Flours,"Wheat Flour (Atta, 1kg)"
2024-04-29,"Itahari, Koshi",150,450,Grains & Pulses,"Chana (Kala Chana, 1kg)"
2025-06-29,"Kathmandu, Bagmati",550,1100,Beverages,Tea Leaves (1kg)
2025-04-24,"Pokhara, Gandaki",40,280,Snacks,Chips/Namkeen (pack)
2024-10-16,"Pokhara, Gandaki",200,600,Dairy,"Local Cheese (Chhurpi, pack)"
2024-12-15,"Itahari, Koshi",100,100,Spices,Dry Chilies (100g)
2025-02-10,"Butwal, Lumbini",550,1100,Beverages,Tea Leaves (1kg)
2025-09-29,"Nepalgunj, Lumbini",100,100,Condiments,Tomato Ketchup (bottle)
2025-03-21,"Nepalgunj, Lumbini",300,300,Beverages,Horlicks (jar)
2024-11-25,"Itahari, Koshi",150,300,Grains & Pulses,"Chana (Kala Chana, 1kg)"
2025-08-06,"Butwal, Lumbini",100,300,Vegetables,Tomatoes (1kg)
2025-05-05,"Chitwan, Bagmati",240,720,Dairy,Eggs (dozen)
2024-05-31,"Bhaktapur, Bagmati",100,200,Condiments,Tomato Ketchup (bottle)
2025-03-15,"Butwal, Lumbini",40,280,Spices,Turmeric Powder (100g)
2024-12-29,"Hetauda, Bagmati",70,140,Personal Care,Mehendi (200g)
2024-11-12,"Janakpur, Madhesh",150,450,Grains & Pulses,Masoor Dal (1kg)
2024-10-21,"Hetauda, Bagmati",25,200,Essentials,Salt (1kg)
2025-10-04,"Kathmandu, Bagmati",200,600,Dairy,"Local Cheese (Chhurpi, pack)"
2024-10-30,"Nepalgunj, Lumbini",150,300,Condiments,Ginger Garlic Paste (jar)
2025-03-11,"Bhaktapur, Bagmati",2000,2000,Household,Cooking Gas (small cylinder)
2024-01-23,"Hetauda, Bagmati",50,50,Snacks,Papad (pack)
2024-12-28,"Butwal, Lumbini",50,500,Personal Care,"Soap (bath, bar)"
2024-10-07,"Janakpur, Madhesh",80,560,Personal Care,Toothpaste (100g)
2025-02-15,"Itahari, Koshi",40,120,Snacks,Chips/Namkeen (pack)
2024-10-25,"Bhaktapur, Bagmati",100,200,Snacks,Puffed Rice (1kg)
2024-11-23,"Janakpur, Madhesh",200,200,Dairy,"Local Cheese (Chhurpi, pack)"
2025-10-01,"Bhaktapur, Bagmati",100,200,Grains & Pulses,"Vermicelli (Sewai, 500g)"
2024-10-23,"Itahari, Koshi",170,340,Essentials,Jaggery (1kg)
2024-01-14,"Biratnagar, Koshi",5,20,Household,Matches (box)
2025-01-05,"Lalitpur, Bagmati",90,720,Flours,"Wheat Flour (Atta, 1kg)"
2024-06-03,"Biratnagar, Koshi",70,700,Personal Care,Mehendi (200g)
2025-03-21,"Biratnagar, Koshi",240,240,Health Foods,Flax Seeds (1kg)
2025-08-27,"Kathmandu, Bagmati",30,180,Snacks,"Noodles (Maggi, pack)"
2025-07-24,"Kathmandu, Bagmati",170,170,Essentials,Jaggery (1kg)
2024-02-24,"Nepalgunj, Lumbini",200,200,Essentials,"Cooking Oil (Sunflower, 1L)"
2025-10-14,"Biratnagar, Koshi",100,200,Condiments,Tomato Ketchup (bottle)
2025-01-03,"Chitwan, Bagmati",100,200,Vegetables,Tomatoes (1kg)
2024-10-10,"Nepalgunj, Lumbini",150,450,Condiments,Ginger Garlic Paste (jar)
2025-05-03,"Nepalgunj, Lumbini",150,300,Grains & Pulses,Masoor Dal (1kg)
2024-07-26,"Biratnagar, Koshi",100,200,Vegetables,Tomatoes (1kg)
2025-10-27,"Butwal, Lumbini",30,60,Snacks,"Noodles (Maggi, pack)"
2025-04-02,"Nepalgunj, Lumbini",150,450,Grains & Pulses,Masoor Dal (1kg)
2025-04-05,"Chitwan, Bagmati",50,350,Spices,Chili Powder (100g)
2024-06-10,"Janakpur, Madhesh",150,150,Snacks,Peanuts (500g)
2025-11-07,"Nepalgunj, Lumbini",120,120,Dairy,Milk (1L)
2025-01-31,"Nepalgunj, Lumbini",50,200,Snacks,Papad (pack)
2025-10-05,"Biratnagar, Koshi",200,400,Grains & Pulses,Moong Dal (1kg)
2025-06-22,"Lalitpur, Bagmati",170,340,Essentials,Jaggery (1kg)
2025-04-13,"Chitwan, Bagmati",550,550,Beverages,Tea Leaves (1kg)
2024-06-18,"Dharan, Koshi",500,1500,Vegetables,Bamboo Shoots (1kg)
2025-02-14,"Biratnagar, Koshi",180,180,Grains & Pulses,Arhar Dal (1kg)
2024-11-21,"Itahari, Koshi",120,360,Dairy,Milk (1L)
2024-06-16,"Butwal, Lumbini",180,180,Flours,Multi-grain Atta (1kg)
2024-10-11,"Janakpur, Madhesh",50,500,Spices,Coriander Powder (100g)
2024-02-14,"Nepalgunj, Lumbini",80,640,Personal Care,Toothpaste (100g)
2025-04-01,"Hetauda, Bagmati",100,100,Vegetables,Onions (1kg)
2025-01-15,"Lalitpur, Bagmati",50,250,Spices,Coriander Powder (100g)
2024-07-12,"Kathmandu, Bagmati",150,300,Flours,"Besan (Gram Flour, 1kg)"
2024-03-28,"Chitwan, Bagmati",150,150,Flours,"Besan (Gram Flour, 1kg)"
2024-01-21,"Lalitpur, Bagmati",90,810,Flours,"Wheat Flour (Atta, 1kg)"
2024-06-23,"Janakpur, Madhesh",100,100,Condiments,Tomato Ketchup (bottle)
2025-09-21,"Lalitpur, Bagmati",50,250,Personal Care,"Soap (bath, bar)"
2024-07-26,"Bhaktapur, Bagmati",50,250,Snacks,Papad (pack)
2025-10-29,"Bhaktapur, Bagmati",180,360,Grains & Pulses,Arhar Dal (1kg)
2024-01-07,"Itahari, Koshi",80,640,Bakery,Bread (loaf)
2025-04-05,"Butwal, Lumbini",150,450,Condiments,Ginger Garlic Paste (jar)
2024-07-29,"Butwal, Lumbini",50,450,Snacks,Papad (pack)
2024-11-10,"Butwal, Lumbini",50,150,Spices,Chili Powder (100g)
2025-03-01,"Butwal, Lumbini",500,500,Vegetables,Bamboo Shoots (1kg)
2024-06-02,"Biratnagar, Koshi",50,450,Personal Care,"Soap (bath, bar)"
2024-03-29,"Butwal, Lumbini",80,160,Personal Care,Toothpaste (100g)
2025-01-16,"Chitwan, Bagmati",1150,3450,Dairy,Ghee (1L)
2024-09-22,"Chitwan, Bagmati",100,200,Snacks,Puffed Rice (1kg)
2024-08-29,"Itahari, Koshi",300,300,Beverages,Horlicks (jar)
2025-01-10,"Butwal, Lumbini",200,200,Essentials,"Cooking Oil (Sunflower, 1L)"
2024-12-09,"Pokhara, Gandaki",200,600,Dairy,"Local Cheese (Chhurpi, pack)"
2024-04-24,"Dharan, Koshi",240,240,Dairy,Eggs (dozen)
2025-07-27,"Bhaktapur, Bagmati",150,450,Flours,"Besan (Gram Flour, 1kg)"
2025-01-10,"Chitwan, Bagmati",70,420,Personal Care,Mehendi (200g)
2025-12-03,"Biratnagar, Koshi",50,100,Spices,Chili Powder (100g)
2024-04-10,"Janakpur, Madhesh",180,540,Flours,Multi-grain Atta (1kg)
2024-03-29,"Lalitpur, Bagmati",50,200,Spices,Coriander Powder (100g)
2025-06-04,"Kathmandu, Bagmati",90,900,Flours,"Wheat Flour (Atta, 1kg)"
2024-11-30,"Hetauda, Bagmati",150,150,Snacks,Peanuts (500g)
2025-10-26,"Janakpur, Madhesh",100,100,Snacks,Puffed Rice (1kg)
2024-04-19,"Dharan, Koshi",2000,2000,Household,Cooking Gas (small cylinder)
2025-07-05,"Chitwan, Bagmati",105,315,Essentials,Sugar (1kg)
2024-09-16,"Chitwan, Bagmati",25,100,Essentials,Salt (1kg)
2024-01-25,"Bhaktapur, Bagmati",100,100,Grains & Pulses,"Beaten Rice (Chiura, 1kg)"
2025-09-07,"Janakpur, Madhesh",90,540,Flours,"Wheat Flour (Atta, 1kg)"
2025-03-04,"Lalitpur, Bagmati",1150,1150,Dairy,Ghee (1L)
2024-01-20,"Bhaktapur, Bagmati",100,300,Condiments,Tomato Ketchup (bottle)
2024-06-17,"Chitwan, Bagmati",200,200,Essentials,"Cooking Oil (Sunflower, 1L)"
2025-01-20,"Itahari, Koshi",25,175,Essentials,Salt (1kg)
2024-07-08,"Kathmandu, Bagmati",200,400,Dairy,"Local Cheese (Chhurpi, pack)"
2024-10-10,"Kathmandu, Bagmati",120,360,Flours,"Suji (Semolina, 1kg)"
2025-02-12,"Hetauda, Bagmati",150,450,Flours,"Besan (Gram Flour, 1kg)"
2025-04-05,"Chitwan, Bagmati",80,640,Personal Care,Toothpaste (100g)
2024-12-06,"Itahari, Koshi",80,640,Bakery,Bread (loaf)
2024-05-25,"Lalitpur, Bagmati",100,200,Spices,Dry Chilies (100g)
2024-08-30,"Biratnagar, Koshi",150,150,Condiments,Ginger Garlic Paste (jar)
2025-03-27,"Dharan, Koshi",100,300,Vegetables,Onions (1kg)
2024-12-21,"Lalitpur, Bagmati",170,170,Essentials,Jaggery (1kg)
2025-02-04,"Biratnagar, Koshi",80,720,Personal Care,Toothpaste (100g)
2024-01-27,"Itahari, Koshi",550,550,Beverages,Tea Leaves (1kg)
2025-04-19,"Hetauda, Bagmati",120,360,Flours,"Suji (Semolina, 1kg)"
2025-01-08,"Pokhara, Gandaki",30,210,Household,Candles (pack)
2024-02-14,"Itahari, Koshi",170,510,Essentials,Jaggery (1kg)
2024-10-23,"Butwal, Lumbini",30,240,Snacks,"Noodles (Maggi, pack)"
2025-02-27,"Butwal, Lumbini",150,150,Flours,"Besan (Gram Flour, 1kg)"
2025-06-04,"Pokhara, Gandaki",180,360,Flours,Multi-grain Atta (1kg)
2025-08-20,"Bhaktapur, Bagmati",100,100,Fruits,Bananas (dozen)
2024-03-30,"Pokhara, Gandaki",25,25,Essentials,Salt (1kg)
2024-05-30,"Dharan, Koshi",30,60,Household,Candles (pack)
2024-10-07,"Nepalgunj, Lumbini",105,210,Essentials,Sugar (1kg)
2025-02-15,"Hetauda, Bagmati",100,100,Fruits,Bananas (dozen)
2024-04-06,"Biratnagar, Koshi",100,300,Vegetables,Tomatoes (1kg)
2025-02-21,"Chitwan, Bagmati",40,40,Snacks,Chips/Namkeen (pack)
2025-08-11,"Dharan, Koshi",50,400,Spices,Chili Powder (100g)
2025-01-20,"Biratnagar, Koshi",50,100,Snacks,Papad (pack)
2024-11-30,"Itahari, Koshi",150,300,Snacks,Peanuts (500g)
2024-01-22,"Hetauda, Bagmati",50,300,Spices,Chili Powder (100g)
2024-08-06,"Pokhara, Gandaki",30,30,Household,Candles (pack)
2024-01-24,"Pokhara, Gandaki",120,120,Dairy,Milk (1L)
2025-05-21,"Chitwan, Bagmati",80,800,Personal Care,Toothpaste (100g)
2025-04-12,"Pokhara, Gandaki",5,15,Household,Matches (box)
2024-06-30,"Hetauda, Bagmati",105,210,Essentials,Sugar (1kg)
2025-08-10,"Dharan, Koshi",100,300,Vegetables,Onions (1kg)
2024-10-03,"Bhaktapur, Bagmati",200,200,Essentials,"Cooking Oil (Sunflower, 1L)"
2025-06-18,"Janakpur, Madhesh",120,240,Dairy,Milk (1L)
2025-03-17,"Pokhara, Gandaki",50,150,Spices,Chili Powder (100g)
2025-07-13,"Pokhara, Gandaki",2000,2000,Household,Cooking Gas (small cylinder)
2024-06-18,"Nepalgunj, Lumbini",100,300,Grains & Pulses,"Vermicelli (Sewai, 500g)"
2024-07-15,"Chitwan, Bagmati",100,300,Fruits,Bananas (dozen)
2024-02-18,"Kathmandu, Bagmati",100,200,Condiments,Tomato Ketchup (bottle)
2024-01-31,"Janakpur, Madhesh",150,150,Grains & Pulses,"Chana (Kala Chana, 1kg)"
2024-12-28,"Lalitpur, Bagmati",180,540,Grains & Pulses,Arhar Dal (1kg)
2025-07-31,"Hetauda, Bagmati",500,500,Vegetables,Bamboo Shoots (1kg)
2025-03-09,"Bhaktapur, Bagmati",50,100,Snacks,Biscuits (pack)
2025-06-01,"Butwal, Lumbini",50,500,Snacks,Papad (pack)
2025-07-20,"Nepalgunj, Lumbini",50,300,Spices,Chili Powder (100g)
2024-12-01,"Lalitpur, Bagmati",100,200,Snacks,Puffed Rice (1kg)
2025-11-26,"Lalitpur, Bagmati",240,720,Dairy,Eggs (dozen)
2025-05-28,"Chitwan, Bagmati",5,25,Household,Matches (box)
2025-10-28,"Lalitpur, Bagmati",30,270,Household,Candles (pack)
2025-10-12,"Itahari, Koshi",50,100,Personal Care,"Soap (bath, bar)"
2025-08-26,"Dharan, Koshi",180,180,Grains & Pulses,Arhar Dal (1kg)
2024-10-05,"Kathmandu, Bagmati",30,240,Snacks,"Noodles (Maggi, pack)"
2025-01-10,"Pokhara, Gandaki",50,350,Snacks,Titaura (pack)
2025-07-19,"Biratnagar, Koshi",150,150,Grains & Pulses,"Chana (Kala Chana, 1kg)"
2024-03-29,"Biratnagar, Koshi",2000,4000,Household,Cooking Gas (small cylinder)
2025-10-14,"Chitwan, Bagmati",80,160,Bakery,Bread (loaf)
2025-01-27,"Chitwan, Bagmati",105,315,Essentials,Sugar (1kg)
2025-05-15,"Hetauda, Bagmati",30,150,Household,Candles (pack)
2024-08-05,"Biratnagar, Koshi",150,150,Condiments,Ginger Garlic Paste (jar)
2025-04-08,"Dharan, Koshi",100,300,Fruits,Bananas (dozen)
2024-02-18,"Lalitpur, Bagmati",200,400,Grains & Pulses,Moong Dal (1kg)
2024-03-20,"Hetauda, Bagmati",40,240,Spices,Turmeric Powder (100g)
2024-03-14,"Bhaktapur, Bagmati",30,120,Snacks,"Noodles (Maggi, pack)"
2024-03-24,"Butwal, Lumbini",80,400,Personal Care,Toothpaste (100g)
2025-01-23,"Biratnagar, Koshi",25,25,Essentials,Salt (1kg)
2024-12-01,"Kathmandu, Bagmati",80,80,Personal Care,Toothpaste (100g)
2025-11-14,"Hetauda, Bagmati",550,1650,Beverages,Tea Leaves (1kg)
2024-03-16,"Bhaktapur, Bagmati",300,300,Beverages,Horlicks (jar)
2024-09-18,"Itahari, Koshi",80,720,Personal Care,Toothpaste (100g)
2025-02-08,"Kathmandu, Bagmati",100,100,Condiments,Tomato Ketchup (bottle)
2025-10-26,"Chitwan, Bagmati",150,300,Grains & Pulses,Masoor Dal (1kg)
2024-11-05,"Chitwan, Bagmati",200,400,Dairy,"Local Cheese (Chhurpi, pack)"
2024-06-17,"Janakpur, Madhesh",50,400,Snacks,Papad (pack)
2024-03-25,"Nepalgunj, Lumbini",150,300,Flours,"Besan (Gram Flour, 1kg)"
2024-11-20,"Biratnagar, Koshi",100,200,Vegetables,Onions (1kg)
2024-02-04,"Butwal, Lumbini",2000,6000,Household,Cooking Gas (small cylinder)
2025-04-30,"Biratnagar, Koshi",90,90,Flours,"Wheat Flour (Atta, 1kg)"
2024-01-19,"Nepalgunj, Lumbini",50,250,Snacks,Biscuits (pack)
2024-04-24,"Janakpur, Madhesh",130,130,Grains & Pulses,"Rice (white, 1kg)"
2024-01-24,"Itahari, Koshi",80,720,Personal Care,Toothpaste (100g)
2024-03-05,"Dharan, Koshi",50,100,Personal Care,"Soap (bath, bar)"
2025-07-04,"Chitwan, Bagmati",105,210,Essentials,Sugar (1kg)
2024-04-17,"Hetauda, Bagmati",80,320,Personal Care,Toothpaste (100g)
2024-11-27,"Butwal, Lumbini",150,450,Condiments,Ginger Garlic Paste (jar)
2024-01-11,"Itahari, Koshi",80,560,Vegetables,Potatoes (1kg)
2024-08-23,"Lalitpur, Bagmati",40,240,Spices,Turmeric Powder (100g)
2025-01-16,"Chitwan, Bagmati",50,150,Spices,Coriander Powder (100g)
2024-08-06,"Itahari, Koshi",120,360,Flours,"Suji (Semolina, 1kg)"
2024-11-08,"Butwal, Lumbini",80,560,Personal Care,Toothpaste (100g)
2025-08-01,"Pokhara, Gandaki",170,510,Essentials,Jaggery (1kg)
2024-07-14,"Hetauda, Bagmati",500,1000,Vegetables,Bamboo Shoots (1kg)
2024-07-14,"Nepalgunj, Lumbini",50,150,Spices,Chili Powder (100g)
2025-05-17,"Butwal, Lumbini",150,300,Grains & Pulses,Masoor Dal (1kg)
2024-04-27,"Nepalgunj, Lumbini",80,720,Personal Care,Toothpaste (100g)
2024-07-22,"Kathmandu, Bagmati",30,180,Household,Candles (pack)
2025-02-27,"Dharan, Koshi",1150,3450,Dairy,Ghee (1L)
2024-06-29,"Biratnagar, Koshi",180,180,Grains & Pulses,Arhar Dal (1kg)
2024-04-28,"Dharan, Koshi",170,170,Essentials,Jaggery (1kg)
2024-03-29,"Itahari, Koshi",180,360,Grains & Pulses,Arhar Dal (1kg)
2025-11-26,"Nepalgunj, Lumbini",100,200,Grains & Pulses,"Vermicelli (Sewai, 500g)"
2025-02-09,"Chitwan, Bagmati",150,300,Grains & Pulses,"Chana (Kala Chana, 1kg)"
2024-11-05,"Lalitpur, Bagmati",80,400,Vegetables,Potatoes (1kg)
2024-01-21,"Kathmandu, Bagmati",40,200,Snacks,Chips/Namkeen (pack)
2024-12-02,"Bhaktapur, Bagmati",50,500,Snacks,Papad (pack)
2024-02-03,"Nepalgunj, Lumbini",50,200,Spices,Chili Powder (100g)
2025-08-26,"Itahari, Koshi",50,200,Snacks,Papad (pack)
2025-02-15,"Kathmandu, Bagmati",180,360,Grains & Pulses,Arhar Dal (1kg)
2024-03-03,"Bhaktapur, Bagmati",50,200,Snacks,Titaura (pack)
2024-09-19,"Dharan, Koshi",120,120,Flours,"Suji (Semolina, 1kg)"
2025-03-10,"Itahari, Koshi",25,200,Essentials,Salt (1kg)
2024-02-18,"Nepalgunj, Lumbini",50,250,Snacks,Biscuits (pack)
2024-05-24,"Dharan, Koshi",100,100,Grains & Pulses,"Beaten Rice (Chiura, 1kg)"
2024-12-30,"Janakpur, Madhesh",100,200,Snacks,Puffed Rice (1kg)
2025-01-19,"Pokhara, Gandaki",100,100,Snacks,Puffed Rice (1kg)
2025-07-16,"Lalitpur, Bagmati",130,130,Grains & Pulses,"Rice (white, 1kg)"
2025-05-30,"Chitwan, Bagmati",200,200,Essentials,"Cooking Oil (Sunflower, 1L)"
2024-09-23,"Biratnagar, Koshi",50,50,Personal Care,"Soap (bath, bar)"
2024-12-07,"Bhaktapur, Bagmati",25,25,Essentials,Salt (1kg)
2024-07-18,"Pokhara, Gandaki",90,630,Flours,"Wheat Flour (Atta, 1kg)"
2025-09-26,"Hetauda, Bagmati",300,600,Beverages,Horlicks (jar)
2025-04-09,"Chitwan, Bagmati",100,100,Grains & Pulses,"Vermicelli (Sewai, 500g)"
2024-07-03,"Hetauda, Bagmati",1150,2300,Dairy,Ghee (1L)
2024-04-18,"Biratnagar, Koshi",100,200,Snacks,Puffed Rice (1kg)
2025-10-08,"Butwal, Lumbini",180,540,Grains & Pulses,Arhar Dal (1kg)
2024-03-03,"Kathmandu, Bagmati",30,30,Household,Candles (pack)
2024-05-21,"Lalitpur, Bagmati",80,720,Bakery,Bread (loaf)
2024-04-11,"Dharan, Koshi",200,600,Essentials,"Cooking Oil (Sunflower, 1L)"
2025-04-19,"Janakpur, Madhesh",240,240,Dairy,Eggs (dozen)
2025-10-02,"Butwal, Lumbini",50,350,Snacks,Titaura (pack)
2024-01-31,"Lalitpur, Bagmati",100,100,Spices,Dry Chilies (100g)
2025-05-21,"Bhaktapur, Bagmati",100,200,Snacks,Puffed Rice (1kg)
2025-02-09,"Chitwan, Bagmati",100,200,Condiments,Tomato Ketchup (bottle)
2024-03-06,"Biratnagar, Koshi",25,250,Essentials,Salt (1kg)
2024-12-08,"Chitwan, Bagmati",150,300,Condiments,Ginger Garlic Paste (jar)
2025-04-27,"Janakpur, Madhesh",180,180,Grains & Pulses,Arhar Dal (1kg)
2025-08-12,"Butwal, Lumbini",240,240,Dairy,Eggs (dozen)
2024-08-14,"Chitwan, Bagmati",70,420,Personal Care,Mehendi (200g)
2024-07-16,"Nepalgunj, Lumbini",100,300,Vegetables,Onions (1kg)
2025-12-01,"Kathmandu, Bagmati",150,300,Snacks,Peanuts (500g)
2024-08-19,"Hetauda, Bagmati",240,720,Dairy,Eggs (dozen)
2024-10-05,"Itahari, Koshi",90,270,Flours,"Wheat Flour (Atta, 1kg)"
2024-09-01,"Itahari, Koshi",50,50,Spices,Coriander Powder (100g)
2025-03-26,"Biratnagar, Koshi",80,80,Personal Care,Toothpaste (100g)
2024-10-13,"Janakpur, Madhesh",30,60,Household,Candles (pack)
2024-11-24,"Chitwan, Bagmati",200,400,Household,Washing Powder (1kg)
2025-04-28,"Kathmandu, Bagmati",50,100,Spices,Coriander Powder (100g)
2024-04-21,"Chitwan, Bagmati",240,720,Health Foods,Flax Seeds (1kg)
2024-10-04,"Itahari, Koshi",200,200,Household,Washing Powder (1kg)
2024-11-30,"Butwal, Lumbini",200,400,Grains & Pulses,Moong Dal (1kg)
2024-09-14,"Hetauda, Bagmati",1150,1150,Dairy,Ghee (1L)
2024-02-19,"Bhaktapur, Bagmati",80,560,Vegetables,Potatoes (1kg)
2024-06-09,"Chitwan, Bagmati",50,250,Spices,Chili Powder (100g)
2025-01-14,"Lalitpur, Bagmati",120,360,Flours,"Suji (Semolina, 1kg)"
2025-01-18,"Hetauda, Bagmati",240,720,Dairy,Eggs (dozen)
2025-04-22,"Chitwan, Bagmati",120,240,Flours,"Suji (Semolina, 1kg)"
2024-06-06,"Chitwan, Bagmati",150,300,Snacks,Peanuts (500g)
2025-02-22,"Dharan, Koshi",100,200,Grains & Pulses,"Vermicelli (Sewai, 500g)"
2024-05-05,"Hetauda, Bagmati",100,100,Vegetables,Tomatoes (1kg)
2025-04-21,"Itahari, Koshi",50,300,Spices,Coriander Powder (100g)
2024-09-08,"Bhaktapur, Bagmati",40,40,Snacks,Chips/Namkeen (pack)
2025-11-12,"Janakpur, Madhesh",240,720,Health Foods,Flax Seeds (1kg)
2024-07-08,"Pokhara, Gandaki",100,300,Vegetables,Onions (1kg)
2025-09-30,"Dharan, Koshi",100,200,Vegetables,Onions (1kg)
